compactness,k2,Solar Masses,Radius (km)
0.003458770360211185,0.0002751041087224057,0.09540254257890474,40.82253179946815
0.023239477133559297,0.0283258120776567,0.21256676815361122,13.537258822963953
0.03868897207953681,0.06186421939529653,0.31557952020813795,12.072114217660442
0.05150990401804641,0.08378036090764607,0.40600056568739956,11.66534569753486
0.06258746306328242,0.09724650846500729,0.4869149557197897,11.51403330946092
0.07237864158265274,0.10533949653539777,0.5601757002222241,11.454484613145816
0.08118004812266433,0.11002104747659093,0.6271758250545951,11.43409301357207
0.08919723630823653,0.11248647655840045,0.6890142878768389,11.432429840469823
0.09656900375486864,0.11349773695353635,0.7464338481616642,11.439717221102295
0.10338892965646461,0.11351630517856583,0.7999664958796512,11.451423453515313
0.1097326210957279,0.11285351827219674,0.8500624178252938,11.465071788305389
0.11565907843367675,0.11170781000985487,0.8971092390817466,11.479614845819045
0.12123562924819951,0.11030428391116487,0.9414376403912493,11.49272467524015
0.1264865188936561,0.10866007664529105,0.9833292850111377,11.505790139106084
0.13145346105240832,0.10687987503453178,1.0230255894440854,11.517976478181952
0.13616566621370052,0.10501474661358558,1.0607338063479994,11.529235504427641
0.14064831189917468,0.10310324116622702,1.0966326502054524,11.539536453644372
0.14492302760079845,0.10117365003635302,1.1308773351609671,11.548878627132753
0.148999993077844,0.09921837116566354,1.1636033223022162,11.557939577269401
0.15291831650766427,0.09732905984672775,1.1949294483007,11.564968957766409
0.1566673027152789,0.09543471019462081,1.2249604134765193,11.571919478565468
0.16027180922209383,0.09358351821559235,1.2537888649409192,11.577878412423642
0.16373607265503343,0.09176116358431613,1.2814973518024502,11.583373473623634
0.16707528526749577,0.08998749777204773,1.3081595535560433,11.588046288014358
0.17029380294256827,0.08825335292071651,1.3338413717678361,11.592231755386656
0.17339240161582453,0.08654357143169468,1.3586021497695624,11.596420390519837
0.17640353596412542,0.0849227240008513,1.3824955754788062,11.598936724968711
0.17930726170115566,0.08332583865058757,1.4055702819083298,11.601560346682382
0.1821172072232103,0.08177297109167729,1.4278704169695673,11.603781154654301
0.1848401755503878,0.08026752130434357,1.4494362595742407,11.60551626713371
0.18747723379683207,0.07880105567213838,1.470304643408404,11.607013972707806
0.19003859016786426,0.07738536084483323,1.4905093267999705,11.607925536152422
0.19252276244472055,0.07600818948146502,1.5100813280225296,11.608603248226613
0.19493498043059537,0.07467197583474919,1.5290493099737827,11.608963018142934
0.19727784987093205,0.07337432833848785,1.5474397913977342,11.609062511412228
0.19955637448924837,0.07211776903410001,1.5652772749817137,11.60880163764325
0.20177054932238842,0.07089600371516498,1.582584457820329,11.608359125947992
0.20392600700824684,0.0697132468833935,1.599382538314851,11.607573704957867
0.20602104056509288,0.06856122885402749,1.6156913377556958,11.60669402173472
0.20806366265591608,0.06744846144197462,1.631529340464025,11.605406696507073
0.21005210958678575,0.06636730167485706,1.646913809349258,11.603941720137046
0.21197768263273506,0.06530029106034296,1.661860977314845,11.60289241715745
0.21386470804164529,0.0642814008946664,1.676386144946438,11.601032808263062
0.2157134081015627,0.06330609892547533,1.6905037471285824,11.59847024702484
0.217506362559355,0.062345066489612036,1.70422740850043,11.596242679532383
0.21925387168553173,0.061410546795132706,1.7175700056224739,11.593882419404522
0.2209479443328425,0.060488716371350414,1.7305437235268282,11.591892011275883
0.22261167795376793,0.05962446640398617,1.7431601379955282,11.589135969628563
0.2242434439755751,0.058764539631666134,1.7554302740682146,11.585787122962396
0.22582625026283482,0.05793144824284221,1.767364642589753,11.582797252261292
0.22737129339998838,0.05712190917568853,1.7789732716309605,11.5796519544888
0.22887928861457155,0.05633458375073621,1.7902657424085768,11.576378600278506
0.23034008721307211,0.05555516539949572,1.8012512272035393,11.573546960565478
0.23178885336923066,0.05482407230442257,1.8119385199221438,11.569447669741814
0.23319268341087157,0.05409969751473752,1.822336073700057,11.565789070337297
0.23455501438949752,0.05339802075378414,1.8324520178524186,11.562443009289227
0.23589075527548448,0.05269531614135368,1.842294164353573,11.558720730954631
0.23721035380591593,0.05204035025528082,1.8518700212495716,11.554165269243876
0.2384884539543264,0.051390327852771325,1.8611868316409026,11.550062341198574
0.23973680292934724,0.05075689594800629,1.8702516036970862,11.545880063677314
0.2409570761517237,0.05014043419759501,1.8790711211062658,11.541579536291112
0.24214926927059247,0.04953958882168667,1.8876519518197028,11.53720140105515
0.2433145167723667,0.04895425204993259,1.8960004543228461,11.532730186514295
0.2444537405847038,0.04838412378341131,1.9041227826939924,11.52815952681497
0.24556755316311485,0.04782863252702085,1.9120248941575346,11.523496516143963
0.24665616101143042,0.04728686195530201,1.9197125682282672,11.5187659993061
0.24772058628124394,0.04675872893956787,1.9271914220486792,11.513953472537867
0.24876121511016994,0.04624357024418275,1.934466920703775,11.50907323464244
0.24977904081217303,0.04574132290729142,1.9415443903125464,11.504110546342242
0.2507741802814526,0.045251142341093155,1.9484290199984757,11.499090322461806
0.25173567129809404,0.04476238968869795,1.9551258514278125,11.494542053544361
0.2526976705207385,0.04430458710464593,1.9616397759048876,11.488934038673579
0.2536189630471621,0.04384046905872009,1.9679755505191574,11.484172081512435
0.2545427113035914,0.04340675315244553,1.9741378193245351,11.478325023086562
0.2554343457778979,0.04297280210924726,1.980131117676767,11.472983577195954
0.2563067950621612,0.042549031134949185,1.9859598708589934,11.467587537655687
0.25716070330221713,0.04213525288119868,1.9916283941312602,11.462132376618259
0.25799611207774853,0.0417308082395592,1.9971408911301565,11.456639772857875
0.2588140039006123,0.04133582954719521,2.002501451003353,11.45108882370623
