compactness,k2,Solar Masses,Radius (km)
0.003958198127094966,0.0003565869240613507,0.09796371648483676,36.629369157922355
0.02462703569816956,0.03143507285379576,0.22149960134185942,13.311362926652095
0.040604891017028986,0.0655547095460542,0.3288559913607209,11.986409888644955
0.05381560323397243,0.08698957956615877,0.42264943912984493,11.623416487456463
0.06519716567989212,0.09972715184329244,0.5062994038982428,11.493185477547577
0.07523318044221218,0.10710654460985326,0.5817951317963458,11.445173392875281
0.08424177339089269,0.11114744847227849,0.6507078342533187,11.43194825952021
0.09243803840318142,0.11307144597220017,0.7141906518914869,11.434710029102282
0.09995864712469635,0.11360616966030762,0.772998418410185,11.44510947432002
0.10690627177366062,0.1132247536007778,0.827708381300919,11.458714105369966
0.11336010752751942,0.11222279798744093,0.8788100347377463,11.473514623264803
0.11938751605657248,0.1108163436083428,0.9267157253401643,11.488129737564279
0.12503980912014448,0.1091371363478788,0.9717727679023905,11.50212645569237
0.13036083143629482,0.10728419321020803,1.01427457080315,11.515164089163067
0.13538632836580558,0.10532470363025109,1.054469829398123,11.527126603895592
0.14014706897613016,0.10330912113680862,1.0925715176702713,11.537921256329732
0.14466795064223856,0.10126933651604147,1.1287628030885797,11.547609136334469
0.14897050384599722,0.09922923016868303,1.1632020659732065,11.556241089310129
0.15307264227266854,0.09720396205216011,1.1960272160556338,11.563923203267244
0.15699452017839974,0.0952183523311046,1.2273591852967498,11.570414000278678
0.16074581541340563,0.09326698204433247,1.25730449934184,11.576106377887946
0.1643400481791843,0.09135949545879665,1.2859575940482226,11.580970434645616
0.16778873965955693,0.08950145140074901,1.3134026164682628,11.58501980715195
0.17110129124470458,0.08769439026751757,1.3397148242438779,11.588328325618667
0.17428627299338792,0.08593939250038436,1.364961906207544,11.590950833309778
0.1773512832174788,0.08423657270991139,1.3892049782347031,11.592943284577993
0.18029495535448728,0.0825667453668026,1.4124994023864432,11.594884124304516
0.1831499175349891,0.08098951319435949,1.4348956794578542,11.595121822492338
0.18589553014919075,0.0794435078936011,1.4564400177562975,11.59539029555684
0.1885452031970324,0.07794642257170357,1.4771747646751343,11.595196348933731
0.19110518471583382,0.07649997001183183,1.4971389123411771,11.594481821933307
0.19357870552634623,0.07510027682322623,1.516368525382052,11.593348614783437
0.19597028940641553,0.07374676121107306,1.5348971001033962,11.591796465850699
0.19828370287792088,0.07243790892295661,1.5527556717850703,11.58985010309588
0.20052231382127286,0.07117199015020165,1.5699730847022497,11.58753916748805
0.20268829793775622,0.0699456016797614,1.5865765325932708,11.584947390298437
0.20478845632022136,0.06876368601849096,1.602591555802972,11.581880859923242
0.20682166470735533,0.06761794924302128,1.6180419707959304,11.578584478402629
0.20878131326663457,0.06649236362826327,1.6329502501451658,11.575587548529276
0.21070058215900153,0.06543440563385092,1.6473377100721198,11.571205859634967
0.2125524345360433,0.06439583494230587,1.661224484001917,11.567085748462322
0.21435183436870162,0.06339522472991521,1.6746296578225108,11.562541094536137
0.21609443292788422,0.062421606418513305,1.687571427682197,11.557936403679408
0.21778709960084386,0.06148093453320982,1.7000670904753672,11.553022646956606
0.21942951814125408,0.06056880591864932,1.7121330752188977,11.547931075037845
0.2210240275744589,0.05968484681873747,1.7237850854975802,11.54264517995432
0.2225727335199214,0.058828461557815286,1.7350381596367417,11.537156576425572
0.22407735818937283,0.05799866630238612,1.7459066776707879,11.531472451442498
0.22553883747907003,0.05719361309493557,1.756404405094885,11.525635888682192
0.22695918301376858,0.05641298236755773,1.7665445497072552,11.51963052937201
0.22833993674054331,0.05565594551524393,1.776339808700646,11.513460826890745
0.22968227390797397,0.05492133358453988,1.7858024034561046,11.507146425126354
0.23098663964077024,0.054207246656517966,1.7949440782844956,11.500739783012826
0.23225701357675915,0.053516034697173594,1.8037761079972006,11.494114208755976
0.23349215323968028,0.05284400573727082,1.8123093325548723,11.487400218661342
0.23469301355058889,0.05219019984384613,1.8205541889814068,11.480615289435066
0.23585167039898655,0.05154404466478091,1.8285207497246625,11.474206245876683
0.2370018303217158,0.0509404327355403,1.8362187407276396,11.466593876460458
0.23811008269382067,0.05034105329305142,1.843657540195763,11.459460803255354
0.23918973635867236,0.04975867881585502,1.8508461891306693,11.45221530662084
0.24024081327763996,0.04919169468880525,1.857793415704959,11.444909038273089
0.24126398075364539,0.048639258284438755,1.864507649596437,11.437560272291215
0.24226217019707347,0.04810284723167825,1.8709970292189302,11.43007841872898
0.2432363023896962,0.04758190682593235,1.8772694075321479,11.422467353151449
0.24418467936269542,0.047073413607790694,1.883332355088315,11.414851631172944
0.24510906570750682,0.04657782800903564,1.8891931733531506,11.407190870284612
0.2460101909657649,0.046094630863885794,1.894858924525175,11.399492018147825
0.24689038871760677,0.04562482852386588,1.9003364458975516,11.39168662877886
0.24774904019326663,0.04516669817978764,1.9056323492577143,11.383841788857387
0.24858661591524045,0.0447196054467191,1.9107530224049345,11.375972365799152
0.24940437888446496,0.04428366987790065,1.9157046310115289,11.368055631495034
0.2502026509616656,0.04385819695523327,1.9204931249056205,11.360110749968838
0.25098181736839364,0.04344259669353625,1.925124253324692,11.352152617249095
0.25174305456056656,0.043036998037625736,1.9296035764060504,11.344159218477575
0.2524883135836213,0.04264219174400513,1.9339364668899133,11.336073065611945
0.25321568528210237,0.042255724459831306,1.9381281125223413,11.328009176593492
0.2539266671724851,0.041878080397190015,1.9421835258873148,11.319928112791347
0.25462195218486255,0.04150907710987119,1.9461075550659215,11.311825853123734
0.25530229929651665,0.04114860514878873,1.9499048888860195,11.303694653370806
