index,compactness,k2,mass,radius
0.2,0.12123250950547194,0.27275966866002893,1.1553965509741448,14.10501937489426
0.2,0.12214925299826578,0.270871004826922,1.1673514429591276,14.144009014971527
0.2,0.12305932747789727,0.26903764303068234,1.1792489479801498,14.182496189279869
0.2,0.12396282305124012,0.2670759671100102,1.1910893888490208,14.220491693448214
0.2,0.12485982782720165,0.2652709454445726,1.2028730891356039,14.258005980790344
0.2,0.12575042798219935,0.2638325864285262,1.2146003729840487,14.295049176857301
0.2,0.12663470782275704,0.2617504034348379,1.2262715649409115,14.331631093212847
0.2,0.12751274984522667,0.25997395217063096,1.2378869897941172,14.36776124049587
0.2,0.12838463479313306,0.25847107583814627,1.2494469724224142,14.403448840780445
0.2,0.1292504417119334,0.25697959181196955,1.2609518376543425,14.438702839312032
0.2,0.1301102480015169,0.25504499436768363,1.2724019101363677,14.47353191564026
0.2,0.13096412946651417,0.25327310487910937,1.2837975142094105,14.507944494188678
0.2,0.1318121603645452,0.25174038866589993,1.295138973793525,14.54194875429717
0.2,0.1326544134524731,0.25012462428845667,1.3064266122798571,14.575552639768892
0.2,0.1334909600308268,0.24858527365954095,1.3176607524297326,14.608763867947783
0.2,0.13432186998644233,0.2469309564131669,1.3288417162804425,14.641589938358964
0.2,0.13514721183340395,0.24525760343503233,1.3399698250570544,14.674038140935362
0.2,0.13596705275246282,0.24393856433445313,1.3510453990902038,14.70611556384775
0.2,0.13678145862878624,0.24236016339202013,1.3620687577393251,14.737829100982804
0.2,0.13759049408845178,0.2406371671589913,1.3730402193210482,14.76918545905352
0.2,0.13839422253342765,0.23929290271119213,1.3839601010424556,14.800191164397045
0.2,0.13919270617530274,0.23765072381268115,1.394828718938907,14.830852569456429
0.2,0.13998600606774947,0.23615623036807065,1.405646387816225,14.861175858972478
0.2,0.14077418213780638,0.2350989768827684,1.4164134211968304,14.891167055896736
0.2,0.14155729321602864,0.233417854742131,1.4271301312698184,14.920832027043668
0.2,0.1423353970655446,0.23201461165015078,1.437796828844558,14.950176488495286
0.2,0.14310855041008896,0.23058087076027758,1.4484138233077068,14.979206010770138
0.2,0.14387680896104724,0.22934010865496093,1.458981422583429,15.007926023769926
0.2,0.14464022744354418,0.2278181816519449,1.4694999330966172,15.036341821516304
0.2,0.14539885962166296,0.22662817112614914,1.4799696597389669,15.064458566684179
0.2,0.14615275832277322,0.2250935081412216,1.4903909058377394,15.092281294948057
0.2,0.14690197546099973,0.2238105053661378,1.5007639731270161,15.11981491915104
0.2,0.14764656206001123,0.22243599212715184,1.51108916172138,15.147064233291449
0.2,0.1483865682749363,0.22112780498365794,1.5213667700918394,15.174033916358452
0.2,0.14912204341361832,0.2197132964932983,1.5315970950438313,15.200728536005712
0.2,0.14985303595715999,0.21854258357316572,1.541780431697338,15.227152552080373
0.2,0.15057959357979261,0.2172906427582149,1.5519170734686827,15.253310320010586
0.2,0.15130176316812866,0.215733160612539,1.5620073120543996,15.279206094060111
0.2,0.15201959083977565,0.21498559953289056,1.5720514374165102,15.304844030455548
0.2,0.15273312196138344,0.21373547938701967,1.5820497377695408,15.330228190391612
0.2,0.15344240116611768,0.21249175089517933,1.5920024995690378,15.35536254292175
0.2,0.15414747237057613,0.21098523730274688,1.601910007501411,15.380250967739089
0.2,0.15484837879125127,0.2100878180494802,1.6117725444752091,15.404897257846415
0.2,0.15554516296034196,0.2086280858804118,1.6215903916135437,15.429305122139612
0.2,0.15623786674127685,0.20756163037176542,1.6313638282478111,15.453478187877034
0.2,0.15692653134363488,0.2063834264420932,1.6410931319124804,15.477420003070671
0.2,0.1576111973376526,0.20519414755054927,1.6507785783409228,15.50113403878639
0.2,0.1582919046683698,0.2040250253995114,1.6604204414622636,15.524623691354176
0.2,0.15896869266920957,0.20304403211213023,1.6700189933991545,15.54789228451317
0.2,0.15964160007535572,0.2018062102804657,1.6795745044664738,15.570943071461459
0.2,0.16031066503658126,0.20090282038280707,1.6890872431707726,15.59377923684805
0.2,0.16097592512981332,0.1996478839576817,1.698557476210623,15.616403898685501
0.2,0.16163741737127574,0.19855905608363253,1.7079854684776137,15.638820110201053
0.2,0.16229517822832806,0.19746138486803996,1.7173714830580522,15.661030861619711
0.2,0.16294924363096353,0.19627743342542608,1.7267157812353877,15.683039081887285
0.2,0.16359964898297755,0.19535873626427583,1.7360186224931733,15.704847640334679
0.2,0.16424642917284046,0.19428408071142986,1.7452802645186882,15.72645934828507
0.2,0.1648896185842643,0.19329580115032755,1.7545009632069968,15.747876960606659
0.2,0.16552925110648828,0.19197620616387176,1.763680972665634,15.76910317721376
0.2,0.1661653601442867,0.19111412367721245,1.772820545219732,15.790140644517582
0.2,0.16679797862769538,0.19018639904964096,1.7819199314175167,15.810991956829586
0.2,0.16742713902150655,0.18920421892244982,1.790979380036413,15.831659657717779
0.2,0.1680528733344879,0.18809862788091353,1.7999991380893132,15.852146241319138
0.2,0.16867521312836145,0.18718083920311443,1.8089794508314407,15.8724541536113
0.2,0.16929418952657002,0.18614830749489922,1.8179205617673957,15.892585793639888
0.2,0.1699098332227933,0.1852993635749136,1.8268227126586487,15.9125435147099
0.2,0.17052217448926424,0.18431277348272054,1.83568614353121,15.932329625536394
0.2,0.1711312431848482,0.18324683094018077,1.8445110926837165,15.951946391362398
0.2,0.171737068762946,0.18236334359448578,1.8532977966957058,15.971396035038468
0.2,0.17233968027918325,0.18156239733601523,1.8620464904361347,15.990680738070006
0.2,0.17293910639890234,0.18030408461229913,1.8707574070721373,16.009802641632806
0.2,0.17353537540447972,0.17928878235409232,1.8794307780780206,16.028763847556505
0.2,0.17412851520245887,0.17850464406723077,1.8880668332444517,16.047566419278407
0.2,0.1747185533305065,0.17763272104849417,1.8966658006877843,16.066212382768146
0.2,0.1753055169641935,0.1767785844283949,1.9052279068595628,16.084703727425133
0.2,0.17588943292362944,0.1757820384132856,1.9137533765562318,16.1030424069479
0.2,0.17647032767991877,0.17498548747961365,1.9222424329289651,16.12123034017918
0.2,0.1770482273614741,0.17403656410127696,1.9306952974935907,16.13926941192462
0.2,0.17762315776016885,0.17319797704088094,1.9391121901406045,16.157161473748175
0.2,0.1781951443373632,0.17226154755791934,1.9474933291454757,16.17490834474415
0.2,0.17876421222976635,0.17149550755343565,1.9558389311787818,16.192511812286583
0.2,0.17933038625517658,0.1707086056282793,1.964149211316632,16.209973632757414
0.2,0.17989369091808366,0.1698238777325508,1.9724243830511006,16.2272955322536
0.2,0.18045415041514565,0.16917576805993645,1.9806646583007064,16.24447920727354
0.2,0.18101178864053416,0.16819488296095508,1.9888702474210365,16.261526325385343
0.2,0.18156662919116082,0.16741554591580796,1.9970413592152692,16.2784385258747
0.2,0.18211869537178887,0.1665779192238151,2.0051782009449433,16.295217420375955
0.2,0.18266801020002368,0.16593098014253968,2.0132809783405814,16.311864593484657
0.2,0.18321459641119206,0.16497181337110636,2.021349895612512,16.328381603354444
0.2,0.18375847646314375,0.16419569466129819,2.0293851554615046,16.344769982273082
0.2,0.18429967254085686,0.1634738066029105,2.0373869590897384,16.36103123723322
0.2,0.1848382065610638,0.16262349429878267,2.045355506211384,16.377166850473614
0.2,0.18537410017668765,0.16185657786706223,2.0532909950635445,16.393178280016322
0.2,0.18590737478122718,0.16103756509783992,2.061193622417133,16.40906696018496
0.2,0.18643805151300447,0.16033875450140173,2.0690635835874773,16.42483430211064
0.2,0.18696615125936947,0.1596655542373844,2.0769010724452444,16.440481694222836
0.2,0.18749169466079008,0.15901371837644582,2.0847062814273216,16.456010502729082
0.2,0.18801470211484508,0.15827537713834244,2.092479401547391,16.471422072080706
0.2,0.1885351937801586,0.15736909364263266,2.1002206224068853,16.486717725427187
0.2,0.18905318958022602,0.1567249131905577,2.1079301322055897,16.501898765058346
0.2,0.189568709207186,0.1559086876428492,2.1156081177524686,16.516966472834763
0.2,0.19008177212547847,0.155218569959667,2.1232547644762776,16.531922110608747
0.2,0.19059239757549684,0.15457408526050292,2.130870256436247,16.546766920629228
0.2,0.1911006045770367,0.15381373284300204,2.1384547763327446,16.561502125947584
0.2,0.19160641193282477,0.15302676864644543,2.146008505517776,16.57612893079911
0.2,0.1921098382318792,0.15238971418114639,2.153531624005657,16.59064852098489
0.2,0.19261090185282018,0.15171662317471285,2.1610243104834,16.60506206424059
0.2,0.19310962096714152,0.1511453808758189,2.1684867423213,16.61937071059557
0.2,0.19360601354236673,0.15036333009161068,2.1759190955832297,16.63357559272543
0.2,0.1941000973451997,0.14969300587854445,2.1833215450371104,16.647677826292636
0.2,0.19459188994456825,0.14896764764798573,2.190694264165174,16.661678510281405
0.2,0.1950814087146281,0.1483436356898878,2.198037425174289,16.67557872732347
0.2,0.19556867083771198,0.14763908644992868,2.205351199006189,16.68937954401524
0.2,0.19605369330719238,0.14707387147403597,2.2126357553475042,16.70308201122866
0.2,0.1965364929303308,0.146447777271508,2.219891262640095,16.716687164413678
0.2,0.1970170863310338,0.14591842574566213,2.2271178880908904,16.730196023893367
0.2,0.19749548995257904,0.14517394709738987,2.2343157976819974,16.74360959515255
0.2,0.19797172006028382,0.1444990988640159,2.2414851561806928,16.756928869119555
0.2,0.19844579274411378,0.1439670764840698,2.2486261271491457,16.77015482244054
0.3,0.0036786167455455073,0.5405672266055976,0.010344292874141106,4.161769086781711
0.3,0.010047652846449439,0.520551301611832,0.04008114143831108,5.903875286621041
0.3,0.015176929197356923,0.5046021026595562,0.06982942987233973,6.809516923163935
0.3,0.01971756121384044,0.4908784957638066,0.09927832100190663,7.4518300457809765
0.3,0.023873063865359895,0.4783664176575227,0.1283480865969208,7.9568826705595175
0.3,0.027743758293075838,0.4669495458801428,0.15701194729645954,8.375854473067402
0.3,0.03138924636864945,0.45643196771165173,0.18526256498664725,8.735112431819596
0.3,0.034848934001839596,0.4466254938735208,0.21310122150451766,9.050199578846154
0.3,0.03815076729592471,0.4372486329802234,0.24053339403341303,9.331120928922399
0.3,0.04131557649129239,0.4285314172678368,0.2675666783620208,9.584730932152208
0.3,0.04435947653066208,0.42021368455114705,0.29420972300106857,9.815949693198117
0.3,0.04729529997923069,0.412283978997953,0.3204716482741689,10.028439182203174
0.3,0.05013350433375281,0.4047708453991501,0.3463617169774595,10.225005172469409
0.3,0.052882774003786374,0.3975821112006753,0.37188914337368206,10.407849107038928
0.3,0.05555043517703682,0.390556734634203,0.39706298170428855,10.57873284069732
0.3,0.0581427508840958,0.38398296355390404,0.42189206197865226,10.739090294731858
0.3,0.06066513651161001,0.37755637826157074,0.4463849545859202,10.890105434127353
0.3,0.06312232083165441,0.37148166208181155,0.470549952788728,11.03276813893829
0.3,0.06551846871250785,0.36550538453668235,0.49439506642380554,11.16791513424894
0.3,0.06785727625125942,0.3597701259753247,0.5179280226414453,11.296260561226289
0.3,0.07014204565307895,0.3542997392281326,0.5411562710320675,11.418419204491839
0.3,0.0723757449681959,0.3489404699747101,0.5640869914285945,11.534924409844454
0.3,0.0745610563263149,0.3437036867719652,0.5867271032685645,11.646242095030589
0.3,0.07670041530765641,0.3389586216899115,0.609083275783923,11.752781840155459
0.3,0.07879604339631441,0.33384530164683923,0.6311619385372853,11.854905763946956
0.3,0.08084997496947817,0.32914468612790504,0.652969291990053,11.952935699857719
0.3,0.08286407992776608,0.3245590353622784,0.6745113178986601,12.047159050824321
0.3,0.08484008281082439,0.3201050517674692,0.6957937894104236,12.13783360659382
0.3,0.08677957905597129,0.3157849304318417,0.7168222807810118,12.22519153811103
0.3,0.08868404891445665,0.31155740219469585,0.7376021766698762,12.309442733319582
0.3,0.09055486943273738,0.30743077564587945,0.7581386809932932,12.390777601457534
0.3,0.09239332482405119,0.30345101566322197,0.7784368253301771,12.469369445061457
0.3,0.09420061549197592,0.29958057411096517,0.79850147688619,12.545376477845057
0.3,0.0959778659185735,0.29574390353490754,0.8183373460284187,12.618943550480441
0.3,0.09772613159016018,0.2920573633993659,0.8379489934069929,12.690203634001398
0.3,0.09944640510364638,0.28844582380190587,0.8573408366824921,12.759279100814506
0.3,0.10113962157100292,0.28492468330824167,0.8765171568792969,12.826282835858306
0.3,0.10280666342041134,0.2814990071524061,0.895482104385305,12.891319204384589
0.3,0.10444836467570147,0.2783064775173136,0.9142397046184383,12.95448489822133
0.3,0.10606551478427972,0.2748587772426756,0.9327938633797673,13.015869678376074
0.3,0.10765886204905843,0.27165993084861295,0.9511483719123957,13.075557029284585
0.3,0.10922911671852122,0.26849318634404834,0.9693069116842697,13.133624736612639
0.3,0.11077695377255171,0.26543583619609973,0.98727305891226,13.190145399648927
0.3,0.11230301544309278,0.2624467543156165,1.0050502888437371,13.24518688674462
0.3,0.11380791349954032,0.2595088916046081,1.022641979810888,13.298812741402445
0.3,0.11529223132611595,0.25662712964458007,1.04005141707225,13.351082545301155
0.3,0.11675652581423591,0.2538252284290492,1.0572817964545629,13.402052243678208
0.3,0.11820132909018292,0.2510837484603359,1.0743362278077033,13.451774437682344
0.3,0.11962715009555236,0.24843759690039408,1.0912177382840778,13.500298647676967
0.3,0.12103447603622476,0.24572729901355808,1.1079292754535939,13.547671550877435
0.3,0.12242377371233489,0.2431326767852997,1.1244737102639284,13.593937196390591
0.3,0.12379549074273934,0.2406087197214315,1.140853839855941,13.639137200042335
0.3,0.12515005669291696,0.23811638054879106,1.157072390242493,13.683310921390971
0.3,0.12648788411628603,0.23567522146258313,1.173132018859244,13.726495624794241
0.3,0.12780936951706937,0.2332789747438265,1.189035316994713,13.768726626236518
0.3,0.12911489424188377,0.23091977650003795,1.2047848121067708,13.810037427421788
0.3,0.13040482530658332,0.22861410019139702,1.2203829700322306,13.850459838440651
0.3,0.1316795161641487,0.22634450807927375,1.2358321970954704,13.890024090164998
0.3,0.1329393074187628,0.22414931549867942,1.251134842121981,13.928758937397543
0.3,0.13418452749079796,0.22195873845299186,1.2662931983621748,13.966691753671382
0.3,0.135415493236726,0.21981343571764472,1.2813095053302848,14.003848618516248
0.3,0.13663251052792094,0.21770356006376257,1.2961859505631974,14.040254397883695
0.3,0.1378358747914888,0.21564439143188363,1.3109246713034683,14.07593281839088
0.3,0.13902587151641244,0.21360081366268047,1.3255277561106842,14.110906535926434
0.3,0.14020277672754344,0.21161633146197104,1.3399972464048315,14.145197199147505
0.3,0.14136685743017474,0.20964501983650044,1.354335137945399,14.178825508300136
0.3,0.14251837202717035,0.20773132016249174,1.3685433822495805,14.211811269800634
0.3,0.14365757071112623,0.20583631176222722,1.382623887952473,14.244173446900534
0.3,0.1447846958329891,0.20397844500309528,1.3965785221125564,14.275930206814255
0.3,0.1458999822491801,0.20212686120343798,1.4104091114649366,14.30709896457055
0.3,0.14700365764861775,0.20032517491079074,1.4241174436252046,14.337696423876165
0.3,0.14809594286115552,0.1985488858336161,1.4377052682460452,14.36773861522343
0.3,0.1491770521486573,0.19682241273743592,1.4511742981292401,14.397240931473965
0.3,0.15024719347999657,0.19511117596316027,1.4645262102950263,14.426218161108032
0.3,0.151306568791049,0.19342132935539963,1.4777626470107899,14.454684519323743
0.3,0.15235537423063528,0.19174484254624405,1.4908852167812692,14.482653677159215
0.3,0.15339380039343592,0.19011624227286916,1.503895495301767,14.510138788776374
0.3,0.15442203254067952,0.18850027660648383,1.516795026376453,14.53715251705281
0.3,0.15544025080941512,0.18691860259885643,1.529585322802948,14.563707057601093
0.3,0.15644863041107285,0.18536894420374078,1.5422678672250725,14.589814161336095
0.3,0.15744734182001474,0.18383298039880527,1.5548441129549857,14.615485155690662
0.3,0.15843655095269424,0.1823235911865951,1.567315484766225,14.640730964577761
0.3,0.1594164193380364,0.18082124345444728,1.579683379658841,14.66556212718334
0.3,0.16038710427941616,0.179348755040036,1.5919491675977915,14.689988815685027
0.3,0.16134875900900528,0.17789848983392234,1.604114192226025,14.714020851948499
0.3,0.16230153283468926,0.17648045745715624,1.616179771552919,14.737667723290173
0.3,0.16324557128014783,0.17507224389582438,1.6281471986195994,14.760938597358715
0.3,0.16418101621840486,0.17369209511151038,1.6400177421417312,14.783842336198598
0.3,0.16510800599925363,0.17231412388545916,1.6517926471309228,14.806387509548244
0.3,0.16602667557095965,0.17097718471400003,1.6634731354955796,14.828582407416974
0.3,0.1669371565964375,0.16964770422492478,1.6750604066220385,14.850435051998012
0.3,0.16783957756432363,0.16833899940108138,1.6865556379368747,14.871953208950114
0.3,0.16873406389515064,0.16704151336071657,1.6979599854509557,14.893144398092321
0.3,0.1696207380429468,0.16575819625697438,1.7092745842861914,14.914015903545085
0.3,0.17049971959244425,0.16451459778471544,1.7205005491855434,14.934574783356101
0.3,0.17137112535213286,0.16334514897480287,1.731638975006938,14.954827878641643
0.3,0.17223506944368944,0.16206224911532652,1.742690937201796,14.974781822246115
0.3,0.173091663386908,0.16085406427412755,1.753657492278714,14.994443047040495
0.3,0.1739410161821934,0.1596680667331111,1.764539678252855,15.013817793721561
0.3,0.17478323438890717,0.15849446273918807,1.7753385150817458,15.032912118301784
0.3,0.17561842220087706,0.15733686830825466,1.7860550050876538,15.051731899209184
0.3,0.17644668151872675,0.15619173336270786,1.7966901333675014,15.07028284406519
0.3,0.17726811201953924,0.15506467552134284,1.8072448681903897,15.088570496124861
0.3,0.17808281122362177,0.15395897699427707,1.8177201613833978,15.1066002404312
0.3,0.17889087455874034,0.15283996803015149,1.8281169487060704,15.12437730967978
0.3,0.17969239542190005,0.15177119490735871,1.8384361502138897,15.141906789812587
0.3,0.18048746523872777,0.15069993561749642,1.848678670611309,15.159193625362386
0.3,0.181276173520615,0.1497026979487575,1.8588453995945,15.17624262455541
0.3,0.18205860791995218,0.1486052946521561,1.8689372121844796,15.193058464168862
0.3,0.1828348542826508,0.14757465150652044,1.878954969050588,15.209645694227707
0.3,0.18360499669960423,0.1466112645093349,1.888899516825,15.226008742424526
0.3,0.18436911755588167,0.1455527813305784,1.8987716884082928,15.24215191837926
0.3,0.18512729757765503,0.14456710927079194,1.9085723032666753,15.258079417757465
0.3,0.18587961587844135,0.143585374447874,1.918302167720902,15.273795326129774
0.3,0.18662615000292052,0.1426156431487783,1.927962075227225,15.289303622732616
0.3,0.1873669759694776,0.1416564275364524,1.937552806650799,15.304608184050084
0.3,0.18810216831131185,0.1407159614211303,1.9470751305316158,15.319712787242215
0.3,0.18883180011603418,0.1397683024898026,1.9565298033432525,15.33462111343891
0.3,0.18955594306392753,0.13885803657905071,1.965917569744793,15.349336750898116
0.3,0.1902746674649289,0.13794655114973536,1.9752391628259385,15.363863198033004
0.3,0.1909880422943534,0.13703770841321364,1.98449530434581,15.378203866319401
0.3,0.1916961352273682,0.13615591865568888,1.993686704965279,15.392362083089882
0.3,0.19239901267241993,0.13526811821200194,2.0028140644733945,15.406341094210466
0.3,0.19309673980347888,0.13440805587590843,2.011878072007923,15.420144066658558
0.3,0.19378938059124723,0.1335430340790077,2.0208794062701076,15.433774090998087
0.3,0.1944769978334895,0.1326880920124626,2.029818735734121,15.447234183749718
0.3,0.19515965318398062,0.13186077623137166,2.0386967188509217,15.460527289700225
0.3,0.1958374071810974,0.13104933106318992,2.047514004247236,15.473656284080956
0.3,0.19651031927509946,0.13023871132401751,2.0562712309193336,15.486623974694439
0.3,0.1971784478547202,0.1293896706445304,2.0649690284219737,15.499433103947933
0.3,0.19784185027264778,0.12859350470654723,2.073608017052896,15.512086350835025
0.3,0.1985005828707672,0.1277920219797516,2.082188808032326,15.52458633279746
0.3,0.19915470100410176,0.12701960561257916,2.090712003678461,15.536935607562654
0.3,0.1998042590643208,0.12623921534258128,2.0991781975784614,15.549136674889345
0.3,0.2004493105022871,0.12549119559871116,2.107587974755371,15.561191978270033
0.3,0.20108990785030853,0.12472029923981835,2.115941911830995,15.57310390654231
0.3,0.20172610274319522,0.12396607456521212,2.124240577184715,15.584874795482706
0.3,0.20235794593922218,0.12321879009763861,2.132484531108799,15.596506929305084
0.3,0.20298548734011926,0.12248033790990384,2.140674325959789,15.608002542132018
0.3,0.2036087760106215,0.12175432357705435,2.1488105063063347,15.61936381940371
0.3,0.20422786019742203,0.12103957685341968,2.1568936090737605,15.630592899241767
0.3,0.2048427873475336,0.12032935626527692,2.1649241636848195,15.641691873766193
0.3,0.20545360412624258,0.11962041892598373,2.1729026921978076,15.652662790362747
0.3,0.2060603564343608,0.1189192561123787,2.1808297094407094,15.663507652916199
0.3,0.2066630894251905,0.11826284279261848,2.188705723143051,15.674228422992277
0.3,0.20726184752096527,0.11754114641706327,2.196531234064074,15.684827020978828
0.3,0.20785667442854708,0.1168790744503911,2.20430673611845,15.695305327213736
0.3,0.2084476131552131,0.11621328330372793,2.212032716498786,15.705665183033199
0.3,0.2090347060235446,0.11557120570340927,2.219709655795766,15.715908391823266
0.3,0.20961799468621053,0.1149006558809213,2.2273380281151423,15.726036720010967
0.3,0.2101975201400188,0.11424115503101198,2.2349183011925047,15.736051898050766
0.3,0.21077332273998878,0.11360905835977658,2.242450936505311,15.745955621347704
0.3,0.2113454422127649,0.11297252725612454,2.2499363893824618,15.755749551172118
0.3,0.21191391766973205,0.11234255500562616,2.257375109111489,15.76543531554082
0.3,0.21247878761984781,0.11170854015342517,2.2647675390433886,15.775014510065454
0.3,0.21304008998202678,0.1111001448404151,2.272114116695184,15.78448869878233
0.3,0.21359786209732684,0.11049019548982532,2.279415273850213,15.793859414946526
0.3,0.21415214074071537,0.10988990325572716,2.2866714366563565,15.803128161809578
0.3,0.2147029621325557,0.10929391022864483,2.293883025722034,15.812296413370394
0.3,0.21525036194984623,0.10870449021857652,2.3010504562103304,15.821365615100756
